ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,WS2M,PRECTOTCORR,CLRSKY_SFC_SW_DWN,date,city,state,lat,lon
1.8427,12.85,15.48,10.86,94.87,1.16,17.88,6.0797,2010-08-31,Seattle,WA,47.61,-122.33
4.4064,15.49,20.05,10.53,78.74,0.49,3.95,6.1956,2010-09-01,Seattle,WA,47.61,-122.33
5.7919,15.85,23.25,9.57,76.51,0.65,1.79,6.2966,2010-09-02,Seattle,WA,47.61,-122.33
5.911,18.85,26.35,12.17,71.03,0.25,0.29,6.1058,2010-09-03,Seattle,WA,47.61,-122.33
4.3978,15.03,18.82,9.9,77.51,0.45,3.77,6.263,2010-09-04,Seattle,WA,47.61,-122.33
4.0872,12.17,16.27,8.68,87.63,0.6,2.72,6.0818,2010-09-05,Seattle,WA,47.61,-122.33
1.7194,11.8,13.8,8.76,92.64,0.85,6.79,5.8126,2010-09-06,Seattle,WA,47.61,-122.33
3.1349,13.32,16.18,11.22,91.83,0.55,9.1,5.8258,2010-09-07,Seattle,WA,47.61,-122.33
2.8102,14.04,19.76,10.64,87.06,0.46,7.15,5.7576,2010-09-08,Seattle,WA,47.61,-122.33
2.5418,12.8,16.52,10.27,90.76,0.76,2.86,5.8152,2010-09-09,Seattle,WA,47.61,-122.33
2.6059,13.08,17.66,8.98,88.56,0.63,1.78,5.7077,2010-09-10,Seattle,WA,47.61,-122.33
3.8462,13.03,16.63,10.3,86.12,0.38,2.01,5.6074,2010-09-11,Seattle,WA,47.61,-122.33
2.2915,14.8,19.29,11.17,88.88,0.69,1.77,5.466,2010-09-12,Seattle,WA,47.61,-122.33
3.8669,15.36,20.51,10.98,88.05,0.51,4.57,5.4857,2010-09-13,Seattle,WA,47.61,-122.33
4.2322,15.42,21.05,10.34,85.1,0.52,1.85,5.4617000000000004,2010-09-14,Seattle,WA,47.61,-122.33
2.3484,15.81,19.29,12.63,88.48,0.46,4.68,5.3302,2010-09-15,Seattle,WA,47.61,-122.33
1.6481,16.48,19.7,12.8,93.07,0.39,11.32,5.1905,2010-09-16,Seattle,WA,47.61,-122.33
2.1024,16.65,21.03,14.13,91.65,0.4,20.32,5.077,2010-09-17,Seattle,WA,47.61,-122.33
3.8438,17.3,21.91,13.52,87,0.47,13.59,5.0846,2010-09-18,Seattle,WA,47.61,-122.33
2.6772,14.85,17.25,12.91,94.29,0.83,9.39,5.0515,2010-09-19,Seattle,WA,47.61,-122.33
2.5855,13.56,16.98,9.1,91.09,0.95,8.4,5.0201,2010-09-20,Seattle,WA,47.61,-122.33
3.9533,12.19,16.74,8.34,83.22,0.56,0.83,5.028,2010-09-21,Seattle,WA,47.61,-122.33
3.469,13.26,19.08,9.03,81,0.5,0.05,4.9637,2010-09-22,Seattle,WA,47.61,-122.33
1.2173,11.94,13.47,10.07,93.61,1.03,5.4,4.8257,2010-09-23,Seattle,WA,47.61,-122.33
2.1499,13.86,18.83,10.92,88.65,0.77,0.51,4.7218,2010-09-24,Seattle,WA,47.61,-122.33
4.2857,16.41,22.07,11.01,81.66,0.79,0.06,4.7695,2010-09-25,Seattle,WA,47.61,-122.33
2.304,16.55,19.3,15.05,92.53,0.82,8.91,4.5818,2010-09-26,Seattle,WA,47.61,-122.33
2.0698,19.11,23.8,15.26,92.66,0.74,1.98,4.5677,2010-09-27,Seattle,WA,47.61,-122.33
2.2589,16.14,19.36,10.9,93.22,0.45,2.51,4.5602,2010-09-28,Seattle,WA,47.61,-122.33
4.0817,13.18,18.14,9.57,87.53,0.76,0.06,4.7527,2010-09-29,Seattle,WA,47.61,-122.33
4.4266,14.92,22.55,9.59,82.77,0.6,0.06,4.6478,2010-09-30,Seattle,WA,47.61,-122.33
3.1961,15.42,21.08,11.31,85.49,0.58,0.1,4.4738,2010-10-01,Seattle,WA,47.61,-122.33
3.1308,13.91,18.2,11,87.69,0.51,0.3,4.4705,2010-10-02,Seattle,WA,47.61,-122.33
1.7491,12.74,15.43,10.81,87.3,0.44,0.52,4.3049,2010-10-03,Seattle,WA,47.61,-122.33
2.6095,11.67,16.3,7.62,82.99,0.5,0.06,4.2924,2010-10-04,Seattle,WA,47.61,-122.33
4.3032,10.49,15.61,6.47,83.5,0.74,0.01,4.3584,2010-10-05,Seattle,WA,47.61,-122.33
4.283,12.36,19.56,6.71,79.74,0.61,0.01,4.3054,2010-10-06,Seattle,WA,47.61,-122.33
1.5322,12.81,17.04,10.17,86.28,0.89,0.22,3.8698,2010-10-07,Seattle,WA,47.61,-122.33
1.8799,13.64,17.91,10.93,86.92,0.81,6,3.9005,2010-10-08,Seattle,WA,47.61,-122.33
0.8484,15.07,16.77,13.41,93.42,0.93,22.52,3.7486,2010-10-09,Seattle,WA,47.61,-122.33
2.4055,13.68,16.56,9.45,82.1,0.48,19.55,3.9833,2010-10-10,Seattle,WA,47.61,-122.33
2.9045,9.74,14.25,5.65,86.02,0.92,0.1,3.8491,2010-10-11,Seattle,WA,47.61,-122.33
3.3818,12.06,17.85,8.13,76.42,0.35,0,3.8638,2010-10-12,Seattle,WA,47.61,-122.33
3.7939,12.51,21.31,7.31,79.98,0.47,0.03,3.9178,2010-10-13,Seattle,WA,47.61,-122.33
2.0275,11.07,16.95,7.09,84.28,0.69,1.89,3.6742,2010-10-14,Seattle,WA,47.61,-122.33
3.1073,8.49,12.44,6.03,83.31,0.77,0.35,3.8522,2010-10-15,Seattle,WA,47.61,-122.33
3.6725,7.55,12.76,4.14,81.91,0.8,0,3.7584,2010-10-16,Seattle,WA,47.61,-122.33
3.6535,7.14,12.8,2.46,80.92,0.87,0,3.7226,2010-10-17,Seattle,WA,47.61,-122.33
2.4958,9.93,16.54,6.48,73.46,0.4,0,3.4258,2010-10-18,Seattle,WA,47.61,-122.33
3.39,10.18,14.91,6.98,82.19,0.64,0,3.4747,2010-10-19,Seattle,WA,47.61,-122.33
3.3785,11.81,18.14,6.39,81.52,0.42,0.02,3.4145,2010-10-20,Seattle,WA,47.61,-122.33
1.7287,11.13,15.36,7.78,85.25,0.95,0.75,3.2381,2010-10-21,Seattle,WA,47.61,-122.33
1.9961,11.16,14.52,8.57,85.26,0.81,0.79,3.3139,2010-10-22,Seattle,WA,47.61,-122.33
1.1796,11.06,15.03,7.84,85.67,0.98,14.03,3.1704,2010-10-23,Seattle,WA,47.61,-122.33
1.1854,9.42,11.07,8.16,92.69,1.7,18.36,3.2194,2010-10-24,Seattle,WA,47.61,-122.33
1.3265,9.02,10.37,7.03,90.27,1.89,17.59,3.1279,2010-10-25,Seattle,WA,47.61,-122.33
1.0855,6.98,8.66,6.18,95.93,1.17,9.14,3.078,2010-10-26,Seattle,WA,47.61,-122.33
2.1629,8.77,13.32,5.72,86.94,0.61,0.73,3.0857,2010-10-27,Seattle,WA,47.61,-122.33
0.9967,9.29,11.87,8.17,91.58,0.64,3.45,2.9191,2010-10-28,Seattle,WA,47.61,-122.33
1.9546,9.92,13.98,6.81,85.15,0.57,1.05,2.923,2010-10-29,Seattle,WA,47.61,-122.33
0.8573,9.3,12.33,5.63,87.9,0.94,8.39,2.7557,2010-10-30,Seattle,WA,47.61,-122.33
1.9702,9.29,11.6,6.2,90.99,0.98,6.11,2.8915,2010-10-31,Seattle,WA,47.61,-122.33
0.4896,12.3,14.21,9.54,93.22,1.14,30.2,2.6904,2010-11-01,Seattle,WA,47.61,-122.33
2.711,10.65,15.52,7.23,87.5,0.63,0.18,2.7994,2010-11-02,Seattle,WA,47.61,-122.33
2.6482,13.46,21.44,9.64,65.84,0.68,0,2.6578,2010-11-03,Seattle,WA,47.61,-122.33
2.2483,12.63,19.02,8.32,82.84,0.52,0,2.5663,2010-11-04,Seattle,WA,47.61,-122.33
0.6144,10.58,12.69,9.02,94.13,0.3,3.6,2.4773,2010-11-05,Seattle,WA,47.61,-122.33
0.9838,10.77,13.25,8.56,94.94,0.7,16.48,2.4938,2010-11-06,Seattle,WA,47.61,-122.33
1.7702,8.74,11.39,6.67,93.86,0.85,4.14,2.5997,2010-11-07,Seattle,WA,47.61,-122.33
1.8091,6.39,8.95,4.44,94.25,0.82,2.24,2.562,2010-11-08,Seattle,WA,47.61,-122.33
0.6895,5.72,7.38,4.14,92.15,0.83,8.6,2.4583,2010-11-09,Seattle,WA,47.61,-122.33
2.1142,6.01,10.76,2.6,82.94,0.72,0.19,2.4996,2010-11-10,Seattle,WA,47.61,-122.33
0.7591,5.71,9,2.36,92.84,1.04,4.09,2.3402,2010-11-11,Seattle,WA,47.61,-122.33
1.9435,6.26,10.38,3.53,88.04,0.63,0.48,2.3662,2010-11-12,Seattle,WA,47.61,-122.33
0.7963,6.08,7.07,5.16,96.67,0.8,5.5,2.2013,2010-11-13,Seattle,WA,47.61,-122.33
0.9542,8.93,12.4,6.83,97.22,0.66,4,2.117,2010-11-14,Seattle,WA,47.61,-122.33
0.6713,9.11,12.11,6.39,95.12,1.26,7.94,2.1067,2010-11-15,Seattle,WA,47.61,-122.33
1.3159,7.71,10.97,6.13,89.24,0.97,2.95,2.2435,2010-11-16,Seattle,WA,47.61,-122.33
0.569,6.26,8.06,4.66,93.45,1.34,14.56,2.1324,2010-11-17,Seattle,WA,47.61,-122.33
0.8465,4.11,6.01,2.18,96.36,1.09,5.34,2.1866,2010-11-18,Seattle,WA,47.61,-122.33
0.8688,3.92,5.87,1.36,93.91,0.91,7.84,2.1305,2010-11-19,Seattle,WA,47.61,-122.33
1.1045,2.86,6.7,-1.16,91.53,0.77,0.67,2.1046,2010-11-20,Seattle,WA,47.61,-122.33
0.6252,-1.09,1.36,-3.52,91.29,0.62,2.26,2.0666,2010-11-21,Seattle,WA,47.61,-122.33
0.456,-2.99,0.04,-4.97,84.87,1.09,5.48,2.0628,2010-11-22,Seattle,WA,47.61,-122.33
1.6476,-6.23,-3.46,-8.29,59.53,1.25,0.05,2.208,2010-11-23,Seattle,WA,47.61,-122.33
0.8069,-5.14,-0.47,-8.83,71.39,0.77,0.02,2.0081,2010-11-24,Seattle,WA,47.61,-122.33
0.4157,0.13,2.18,-4.39,94.59,0.97,2.64,1.921,2010-11-25,Seattle,WA,47.61,-122.33
0.9607,3.46,4.65,2.04,97.46,1.16,8.45,1.9145,2010-11-26,Seattle,WA,47.61,-122.33
0.965,2.33,4.71,0.72,97.31,0.74,2.53,1.9378,2010-11-27,Seattle,WA,47.61,-122.33
1.2336,1.69,4.72,0.12,96.64,0.71,1.84,1.9298,2010-11-28,Seattle,WA,47.61,-122.33
0.4978,2.52,4.34,0.23,95.63,0.88,5.37,1.7966,2010-11-29,Seattle,WA,47.61,-122.33
0.4409,5.37,7,3.23,93.95,1.23,17.56,1.7911,2010-11-30,Seattle,WA,47.61,-122.33
1.0654,3.59,7.72,0.97,93.66,0.72,0.88,1.8514,2010-12-01,Seattle,WA,47.61,-122.33
0.9847,2.57,6.45,-0.12,96.18,0.89,0.63,1.8108,2010-12-02,Seattle,WA,47.61,-122.33
1.2538,3.12,6.9,-0.68,94.85,0.62,0.38,1.8161,2010-12-03,Seattle,WA,47.61,-122.33
1.6142,1.66,6.35,-1.5,79.52,0.78,0,1.8218,2010-12-04,Seattle,WA,47.61,-122.33
1.2031,3.43,6.8,1.46,75.52,0.71,0.51,1.7035,2010-12-05,Seattle,WA,47.61,-122.33
0.563,4.47,7.83,1.86,87.32,0.67,0.29,1.6639,2010-12-06,Seattle,WA,47.61,-122.33
0.4128,5.8,7.22,4.32,89.29,0.88,11.36,1.6562,2010-12-07,Seattle,WA,47.61,-122.33
0.9367,7.67,9.99,5.56,92.98,1.32,14.06,1.6961,2010-12-08,Seattle,WA,47.61,-122.33
0.7896,7.37,9.22,5.16,95.99,1.06,21.75,1.662,2010-12-09,Seattle,WA,47.61,-122.33
1.1767,5.6,8.23,4.33,96.43,0.91,2.91,1.6985,2010-12-10,Seattle,WA,47.61,-122.33
0.2198,5.75,12.01,3.72,94.65,0.92,38.61,1.5919,2010-12-11,Seattle,WA,47.61,-122.33
0.4075,11.23,12.8,8.92,95.16,1.19,31.52,1.5694,2010-12-12,Seattle,WA,47.61,-122.33
0.9434,8.8,11.25,7.09,96.55,0.7,5.51,1.6255,2010-12-13,Seattle,WA,47.61,-122.33
0.7726,5.32,8.72,3.34,95.16,1.27,16.31,1.6584,2010-12-14,Seattle,WA,47.61,-122.33
0.595,3.61,5.08,2.96,97.17,0.93,4.8,1.6142,2010-12-15,Seattle,WA,47.61,-122.33
0.7378,3.69,7.33,1.58,91.96,0.71,1.4,1.5986,2010-12-16,Seattle,WA,47.61,-122.33
1.3764,2.13,7.07,0.04,77.74,0.87,0.05,1.6471,2010-12-17,Seattle,WA,47.61,-122.33
0.4198,2.7,5.14,0.64,84.94,0.98,4.31,1.6308,2010-12-18,Seattle,WA,47.61,-122.33
1.4282,1.91,5.63,-0.02,84.37,0.74,4.35,1.6476,2010-12-19,Seattle,WA,47.61,-122.33
0.4121,2.79,5.84,0.12,87.18,0.99,3.14,1.6318,2010-12-20,Seattle,WA,47.61,-122.33
0.6206,5.05,8.47,2.86,85.61,0.89,1.4,1.6018,2010-12-21,Seattle,WA,47.61,-122.33
0.9274,4.84,7.7,3.66,91.54,0.85,1.97,1.6387,2010-12-22,Seattle,WA,47.61,-122.33
0.1862,5.4,6.89,3.11,82.81,1.16,9.23,1.5293,2010-12-23,Seattle,WA,47.61,-122.33
0.3751,6.07,7.35,5.04,83.65,0.94,10.07,1.5547,2010-12-24,Seattle,WA,47.61,-122.33
0.4884,6.67,9.84,5.39,91.36,0.66,7.92,1.5828,2010-12-25,Seattle,WA,47.61,-122.33
0.5218,4.28,5.76,2.95,95.25,1.33,5.58,1.6241,2010-12-26,Seattle,WA,47.61,-122.33
0.3948,4.22,5.49,2.99,96.82,1.18,9.35,1.5523,2010-12-27,Seattle,WA,47.61,-122.33
0.7229,4.67,6.94,1.34,96.86,0.71,4.9,1.614,2010-12-28,Seattle,WA,47.61,-122.33
1.199,0.65,2.88,-2.72,88.78,0.79,2.36,1.7467,2010-12-29,Seattle,WA,47.61,-122.33
1.6836,-1.67,1.76,-3.72,75.58,0.72,0.02,1.7786,2010-12-30,Seattle,WA,47.61,-122.33
1.5348,-2.38,1.68,-4.46,65.79,0.67,0.01,1.7597,2010-12-31,Seattle,WA,47.61,-122.33
1.6109,-2,2.63,-5.8,66.68,0.49,0,1.7604,2011-01-01,Seattle,WA,47.61,-122.33
1.722,-0.9,3.05,-4.43,77.61,0.61,0,1.7561,2011-01-02,Seattle,WA,47.61,-122.33
1.7134,-0.85,4.19,-4.92,83.28,0.5,0,1.7702,2011-01-03,Seattle,WA,47.61,-122.33
0.7298,-0.03,1.83,-1.82,92.23,0.77,0.86,1.632,2011-01-04,Seattle,WA,47.61,-122.33
0.5366,3.21,4.92,0.64,96.76,1.25,8.2,1.59,2011-01-05,Seattle,WA,47.61,-122.33
0.4078,5.33,6.27,4.35,97.95,0.96,9.2,1.5974,2011-01-06,Seattle,WA,47.61,-122.33
0.5604,4.69,6.64,0.82,96.17,1.09,11.6,1.7477,2011-01-07,Seattle,WA,47.61,-122.33
1.0169,2.04,4.36,1.2,97.45,0.7,1.13,1.8242,2011-01-08,Seattle,WA,47.61,-122.33
0.9089,0.88,2.87,-1.58,94.16,0.5,1.87,1.8427,2011-01-09,Seattle,WA,47.61,-122.33
0.745,-1.38,2.08,-3.96,82.24,0.76,0.24,1.8415,2011-01-10,Seattle,WA,47.61,-122.33
0.8191,-1.69,0.46,-4.14,74.81,0.74,6.47,1.8442,2011-01-11,Seattle,WA,47.61,-122.33
0.589,4.51,7.68,-0.83,96.72,1.2,22.32,1.8271,2011-01-12,Seattle,WA,47.61,-122.33
0.6379,8.65,10.67,4.66,97.21,1.01,17.11,1.8384,2011-01-13,Seattle,WA,47.61,-122.33
0.767,10.13,11.12,9.07,94.33,1.31,7.21,1.7863,2011-01-14,Seattle,WA,47.61,-122.33
0.3379,9.77,10.91,8.96,95.76,0.85,17.55,1.7861,2011-01-15,Seattle,WA,47.61,-122.33
0.7759,10.33,11.24,9.5,95.5,1.27,16.61,1.8281,2011-01-16,Seattle,WA,47.61,-122.33
1.0942,6.88,9.37,3.46,91.4,1.03,7.22,2.0136,2011-01-17,Seattle,WA,47.61,-122.33
0.977,2.82,5.43,0.06,94.38,0.59,1.6,2.0232,2011-01-18,Seattle,WA,47.61,-122.33
1.6469,1.58,5.22,-0.67,89.53,0.72,0.17,2.0974,2011-01-19,Seattle,WA,47.61,-122.33
0.613,2.41,4.4,0.27,91.42,1.14,5.43,1.9469,2011-01-20,Seattle,WA,47.61,-122.33
0.7637,5.71,8.67,3.43,96.83,0.99,13.23,1.9963,2011-01-21,Seattle,WA,47.61,-122.33
1.4753,4.11,7.21,2.78,93.41,0.59,0.35,2.1266,2011-01-22,Seattle,WA,47.61,-122.33
1.0325,5.15,8.49,2.51,92.82,0.59,2.21,2.0376,2011-01-23,Seattle,WA,47.61,-122.33
0.5278,6.91,8.63,5.29,95.71,0.8,4.68,2.0083,2011-01-24,Seattle,WA,47.61,-122.33
0.9862,6.31,8.34,4.18,98,0.59,1.16,2.1667,2011-01-25,Seattle,WA,47.61,-122.33
1.5948,7.09,12.64,3.58,86.03,0.68,0.01,2.2188,2011-01-26,Seattle,WA,47.61,-122.33
1.4364,6.98,9.85,5.59,79.22,0.75,0.07,2.2843,2011-01-27,Seattle,WA,47.61,-122.33
0.9312,7.64,9.42,5.7,94.14,1.05,3.42,2.3261,2011-01-28,Seattle,WA,47.61,-122.33
0.4318,7.08,8.73,4.66,97.59,0.6,5.17,2.2123,2011-01-29,Seattle,WA,47.61,-122.33
1.2578,2.68,5.86,-0.09,85.58,0.67,1.42,2.3426,2011-01-30,Seattle,WA,47.61,-122.33
1.5763,1.53,6.61,-2,85.8,0.71,0.11,2.4053,2011-01-31,Seattle,WA,47.61,-122.33
2.2534,0.56,6.19,-2.34,66.37,0.8,0,2.5553,2011-02-01,Seattle,WA,47.61,-122.33
2.1905,2.35,7.69,-2.2,72.33,0.47,0,2.5783,2011-02-02,Seattle,WA,47.61,-122.33
0.9353,5.36,8.01,1.93,87.6,1.07,3.17,2.2116,2011-02-03,Seattle,WA,47.61,-122.33
0.8467,7.89,9.78,5.23,96.71,0.99,6.01,2.4557,2011-02-04,Seattle,WA,47.61,-122.33
0.9854,5.13,7.72,3.76,93.95,0.6,0.93,2.5786,2011-02-05,Seattle,WA,47.61,-122.33
0.7397,6.74,8.8,4.42,97.16,0.91,6.1,2.6506,2011-02-06,Seattle,WA,47.61,-122.33
1.5866,4.99,7.57,2.84,88.64,0.81,5.41,2.8476,2011-02-07,Seattle,WA,47.61,-122.33
2.0993,3.14,7.29,-0.44,84.81,0.5,0.22,2.891,2011-02-08,Seattle,WA,47.61,-122.33
2.4638,1.97,6.43,-0.56,76.43,0.73,0,2.8805,2011-02-09,Seattle,WA,47.61,-122.33
2.7562,3.33,7.61,0.23,73.83,0.66,0.05,2.8884,2011-02-10,Seattle,WA,47.61,-122.33
1.0404,4.83,7.56,2.1,87.07,0.72,0.4,2.8591,2011-02-11,Seattle,WA,47.61,-122.33
0.877,6.99,9.43,4.86,91.83,1.54,12.55,2.9141,2011-02-12,Seattle,WA,47.61,-122.33
1.9711,5.83,8.97,3.26,90.52,0.74,5.75,3.0835,2011-02-13,Seattle,WA,47.61,-122.33
0.4032,7.27,9.23,4.95,90.58,1.34,13.48,3.0449,2011-02-14,Seattle,WA,47.61,-122.33
0.9079,4.68,7.59,2.7,92.46,1.09,5.73,3.2705,2011-02-15,Seattle,WA,47.61,-122.33
1.9721,3.12,5.85,1.24,90.34,1.12,1.91,3.3526,2011-02-16,Seattle,WA,47.61,-122.33
1.9121,2.01,4.94,-0.12,93.51,0.86,1.94,3.3967,2011-02-17,Seattle,WA,47.61,-122.33
1.6493,2.36,7.12,-1.03,86.44,0.66,0.98,3.4265,2011-02-18,Seattle,WA,47.61,-122.33
3.4229,1.08,6.13,-1.53,84.46,1.04,0,3.5412,2011-02-19,Seattle,WA,47.61,-122.33
3.1058,1.42,6.09,-1.71,78.55,0.72,1.21,3.6408,2011-02-20,Seattle,WA,47.61,-122.33
1.7755,2.35,5.98,-0.3,90.82,0.98,1.31,3.5206,2011-02-21,Seattle,WA,47.61,-122.33
2.2354,1.32,5.08,-2.42,88.73,0.93,3.34,3.7531,2011-02-22,Seattle,WA,47.61,-122.33
1.6322,0.3,2.56,-2.11,95.41,0.92,6,3.7872,2011-02-23,Seattle,WA,47.61,-122.33
1.7645,-2.28,-0.86,-5.73,82.21,0.86,2.37,3.8503,2011-02-24,Seattle,WA,47.61,-122.33
3.3346,-4.08,0.05,-7.2,67.32,1,0.05,4.0246,2011-02-25,Seattle,WA,47.61,-122.33
1.56,-1.98,1.2,-6.08,76.75,1.18,0.36,3.8916,2011-02-26,Seattle,WA,47.61,-122.33
1.2077,1.86,3.73,-0.15,95.05,1.74,14.86,3.888,2011-02-27,Seattle,WA,47.61,-122.33
1.9382,1.67,4.03,0.62,96.41,1.13,9.75,4.0478,2011-02-28,Seattle,WA,47.61,-122.33
1.3186,2.44,4.59,0.35,96.41,0.64,5.76,3.9905,2011-03-01,Seattle,WA,47.61,-122.33
2.1917,5.06,7.74,1.31,84.92,1.44,6.82,4.206,2011-03-02,Seattle,WA,47.61,-122.33
2.4482,3.59,6.35,1.12,93.02,1.09,6.57,4.2031,2011-03-03,Seattle,WA,47.61,-122.33
1.4782,4.26,8.04,0.57,90.28,0.98,6.07,3.9329,2011-03-04,Seattle,WA,47.61,-122.33
2.6239,5.77,8.98,2.98,84.31,0.63,1.52,4.2946,2011-03-05,Seattle,WA,47.61,-122.33
2.7718,4.13,7.16,1.7,83.76,0.52,0.23,4.2828,2011-03-06,Seattle,WA,47.61,-122.33
2.5366,4.07,7.78,1.45,80.11,0.51,0.44,4.3246,2011-03-07,Seattle,WA,47.61,-122.33
2.5579,4.93,9.41,2.42,92.65,0.92,4.32,4.3836,2011-03-08,Seattle,WA,47.61,-122.33
1.8502,7.99,10.96,4.14,92.11,1.2,30.45,4.2434,2011-03-09,Seattle,WA,47.61,-122.33
1.7633,7.24,9.77,2.98,89.74,1.61,14.52,4.6049,2011-03-10,Seattle,WA,47.61,-122.33
1.975,5.63,9.2,2.4,89.11,1,2.69,4.5636,2011-03-11,Seattle,WA,47.61,-122.33
1.2694,5.69,7.27,4.25,90.11,1.01,8.06,4.5775,2011-03-12,Seattle,WA,47.61,-122.33
0.8544,7.27,9.01,4.68,89.95,1.31,23.31,4.5264,2011-03-13,Seattle,WA,47.61,-122.33
2.1982,7.77,10.34,5.99,88.66,1.3,8.67,4.7095,2011-03-14,Seattle,WA,47.61,-122.33
1.3354,7.42,10.11,5.42,89.88,1.41,17.68,4.8326,2011-03-15,Seattle,WA,47.61,-122.33
2.4713,5.51,8.35,3.26,91.13,1.13,5.05,4.993,2011-03-16,Seattle,WA,47.61,-122.33
2.6714,5.06,8.84,2.66,85.24,0.8,0.78,5.0038,2011-03-17,Seattle,WA,47.61,-122.33
1.9894,4.87,7.09,2.18,89.1,0.65,6.7,4.9428,2011-03-18,Seattle,WA,47.61,-122.33
3.4802,5.64,10.14,1.97,81.57,0.7,1.13,5.171,2011-03-19,Seattle,WA,47.61,-122.33
2.7874,4.96,9,0.53,87.3,0.79,1.21,4.9865,2011-03-20,Seattle,WA,47.61,-122.33
2.2622,5.52,9.1,2.18,88.34,0.94,2.72,5.089,2011-03-21,Seattle,WA,47.61,-122.33
3.1241,5.15,8.55,1.95,85.16,0.88,0.61,5.1298,2011-03-22,Seattle,WA,47.61,-122.33
4.6166,7.3,13.32,1.64,75.94,0.69,0.09,5.3218,2011-03-23,Seattle,WA,47.61,-122.33
3.3931,8.11,13.58,3.92,81.92,0.52,4.96,5.5056,2011-03-24,Seattle,WA,47.61,-122.33
3.5978,6.08,10.46,3.04,86.15,0.74,5.04,5.549,2011-03-25,Seattle,WA,47.61,-122.33
2.7502,5.85,8.7,3.2,88.61,0.62,4.6,5.6323,2011-03-26,Seattle,WA,47.61,-122.33
2.549,5.76,9.26,3.15,92.08,0.78,6.69,5.5603,2011-03-27,Seattle,WA,47.61,-122.33
2.9702,6.48,10.31,3.2,89.2,1.02,3.14,5.5836,2011-03-28,Seattle,WA,47.61,-122.33
1.8209,7.2,9.79,5.28,92.56,1.18,9.03,5.3813,2011-03-29,Seattle,WA,47.61,-122.33
1.7206,9.84,11.17,7.75,93.54,1.33,18.34,5.2006,2011-03-30,Seattle,WA,47.61,-122.33
2.8992,9.62,11.11,6.66,91.29,1.09,9.45,5.6477,2011-03-31,Seattle,WA,47.61,-122.33
1.296,6.68,8.66,4.01,96.02,0.53,22.63,5.5368,2011-04-01,Seattle,WA,47.61,-122.33
3.3415,5.85,9.63,2.85,87.43,0.86,5.32,6.0365,2011-04-02,Seattle,WA,47.61,-122.33
2.5918,5.12,8.61,2.61,87.82,0.94,1.27,6.0432,2011-04-03,Seattle,WA,47.61,-122.33
1.3915,5.28,6.9,3.91,95.65,1.21,14.43,5.9419,2011-04-04,Seattle,WA,47.61,-122.33
3.0348,5.42,8.52,3.01,91.31,1.43,7.17,6.1325,2011-04-05,Seattle,WA,47.61,-122.33
3.5506,4.19,6.88,1.95,88.26,0.89,6.22,6.161,2011-04-06,Seattle,WA,47.61,-122.33
3.9994,4.76,8.45,1.15,81.47,0.79,0.61,6.2875,2011-04-07,Seattle,WA,47.61,-122.33
5.3494,7.14,12.42,0.76,73.84,0.54,0.02,6.4178,2011-04-08,Seattle,WA,47.61,-122.33
3.3648,7.43,11.56,3.34,79.86,0.78,0.21,5.8145,2011-04-09,Seattle,WA,47.61,-122.33
2.2202,7.59,10.43,4.93,90.7,1.45,8.75,6.0379,2011-04-10,Seattle,WA,47.61,-122.33
4.3438,5.73,9.45,1.62,86.18,1.05,2.92,6.6394,2011-04-11,Seattle,WA,47.61,-122.33
4.8264,5.81,10.49,0.84,76.55,0.64,0.1,6.3295,2011-04-12,Seattle,WA,47.61,-122.33
2.6045,6.12,9.22,4.05,83.76,1.13,4.48,6.5609,2011-04-13,Seattle,WA,47.61,-122.33
1.2634,5.42,8.55,3.26,90.23,1.23,10.88,6.365,2011-04-14,Seattle,WA,47.61,-122.33
3.1987,6.29,9.42,2.73,89.1,0.47,3.62,6.3113,2011-04-15,Seattle,WA,47.61,-122.33
4.1148,7.75,11.56,3.72,80.95,0.68,2.73,6.6108,2011-04-16,Seattle,WA,47.61,-122.33
4.9618,5.68,9.95,1.86,76.48,0.49,1.34,6.9226,2011-04-17,Seattle,WA,47.61,-122.33
4.9978,6.27,10.93,1.97,71.79,0.61,2.26,7.0265,2011-04-18,Seattle,WA,47.61,-122.33
4.9759,5.66,10.05,0.55,77.04,0.6,0.75,6.96,2011-04-19,Seattle,WA,47.61,-122.33
4.4762,5.88,10.22,1.36,80.97,0.63,1.55,6.6103,2011-04-20,Seattle,WA,47.61,-122.33
4.6958,6.05,10.59,2.52,78.84,0.66,2.03,6.913,2011-04-21,Seattle,WA,47.61,-122.33
6.2558,6.69,12.67,1.23,78.28,0.74,0.01,7.1306,2011-04-22,Seattle,WA,47.61,-122.33
7.1174,10,17.58,1.69,66.7,0.56,0,7.2331,2011-04-23,Seattle,WA,47.61,-122.33
3.1426,7.99,11.27,5.9,89.98,0.83,3.88,6.9821,2011-04-24,Seattle,WA,47.61,-122.33
2.3635,7.21,9.24,5.4,90.7,0.87,11.46,7.3258,2011-04-25,Seattle,WA,47.61,-122.33
4.447,8.04,12.81,4.56,85.39,0.75,2.67,7.2991,2011-04-26,Seattle,WA,47.61,-122.33
2.8474,5.6,8.46,3.13,93.74,1.15,14.54,7.279,2011-04-27,Seattle,WA,47.61,-122.33
